Cell_ID,User_ID,Channel_ID,Cell_Type,Carrier_Frequency_GHz,Bandwidth_MHz,Modulation_Scheme,Transmission_Power_dBm,Interference_Level_dB,Power_Consumption_Watt,Achieved_Throughput_Mbps,Energy_Efficiency_Mbps_Watt,Network_Latency_ms,Packet_Loss_Ratio,Signal_to_Noise_Ratio_dB,Resource_Utilization,User_Traffic_Demand_Mbps,QoS_Satisfaction,User_Mobility_kmh,Handover_Count,Optimized_Power_dBm,Reward_Score,Success_Rate,Optimized_Action,Location_X,Location_Y,Location_Tag
38,1494,9,Femto,88.06467335,400,64-QAM,21.46428388,-65.64334116,37.62327638,78.85681624,2.095958243,38.27715664,0.096942108,25.97729471,90.48688234,165.7365209,85.96153754,77.08898831,5,19.99303121,0.334247181,82.29069528,Maintain_Power,480.4,587.8,downtown
8,1555,4,Pico,37.70245501,40,QPSK,15.08585354,-73.98396364,13.70186477,530.421734,38.71164566,37.73465904,0.032562289,-1.799213209,64.39120211,418.3728799,84.02895687,83.88651237,6,11.37982723,0.62272854,70.11964293,Reduce_Power,751.2,623.6,residential
5,1609,3,Femto,28.78026758,80,64-QAM,35.21233845,-62.76397801,26.44445947,752.2624874,28.44688462,28.0438782,0.016152429,16.88723155,51.03927755,69.71796195,77.82036578,34.47141032,8,35.1836183,0.683638187,70.29925239,Maintain_Power,768.9,422.1,residential
48,1772,1,Micro,52.75501223,100,QPSK,19.87791629,-72.76471486,10.26627219,177.8387999,17.32262662,37.63333072,0.075057638,19.79849587,58.22543938,498.1221578,92.29291563,44.07086536,7,16.6142442,0.45774877,93.18546019,Reduce_Power,479.6,412.3,downtown
26,1108,6,Femto,89.27832953,80,16-QAM,32.44200407,-80.72718474,28.88235433,766.1471266,26.52647765,31.60188472,0.004365699,-5.545366825,70.92530828,370.7365236,77.37636922,66.17413852,2,31.20063744,0.859564346,98.39151467,Maintain_Power,555.8,429.4,downtown
18,1794,7,Micro,40.78269361,40,16-QAM,34.52351683,-78.20975837,30.80917846,316.4424812,10.27104574,35.17531032,0.015955587,11.75944426,50.14927262,479.7893257,83.53119286,46.03711021,2,31.15854459,0.352288333,76.88817298,Reduce_Power,899.4,629.8,residential
6,1371,8,Micro,35.70075676,80,64-QAM,33.04457493,-58.07493302,29.09235337,614.4456196,21.1205196,4.168135874,0.050694973,-9.476535948,52.04202544,76.4770073,86.0025713,58.98257416,1,32.10988549,0.640917267,86.32961683,Maintain_Power,746.9,160.2,factory
37,1854,1,Micro,93.145129,400,64-QAM,21.69418092,-71.83632209,26.12590785,661.4606283,25.3181873,44.18200747,0.075353866,27.12904363,54.93180109,120.0564773,94.34047676,54.72065631,5,19.81198622,0.667795867,79.18121105,Maintain_Power,343.1,565.5,residential
48,1615,4,Pico,95.3136274,400,64-QAM,38.1405018,-81.13519259,31.43542809,652.4909199,20.75654634,32.55263177,0.060096998,10.97048422,90.485823,188.533544,82.6164925,79.91900241,6,34.37142073,0.294819598,84.32633863,Reduce_Power,479.6,412.3,downtown
13,1767,5,Macro,24.95366314,20,64-QAM,29.8048725,-91.01284242,49.85597845,28.35934832,0.568825429,30.92090995,0.099489257,-8.529360303,77.34329025,30.25061911,76.20996446,9.759304338,8,26.02886676,0.018851405,73.54448674,Reduce_Power,400.1,761.6,residential
28,1890,2,Macro,79.28511604,100,16-QAM,27.27238853,-75.23210789,33.0141394,160.7512677,4.869164261,19.97480721,0.065494041,17.32891658,59.54903792,35.04236389,70.44451139,114.7948697,5,26.22393943,0.826612256,91.76222172,Maintain_Power,657.2,564.6,residential
5,1205,1,Pico,47.49978798,400,16-QAM,30.93727306,-87.37979452,38.8655475,857.6406635,22.06686175,2.378635212,0.072496734,25.42830283,63.22331361,452.3916035,77.56177403,12.34164812,8,29.05586526,0.48241815,85.48757798,Maintain_Power,768.9,422.1,residential
13,1846,8,Femto,52.47753212,20,QPSK,11.3418137,-52.22100609,13.64544055,940.4438499,68.92000636,45.17162496,0.0993916,19.50084677,82.10893744,26.16039012,92.51577106,40.57276551,1,8.82928406,0.095455087,79.26172085,Reduce_Power,400.1,761.6,residential
17,1042,6,Pico,59.6518261,100,64-QAM,21.71544918,-75.45089577,28.85105323,568.0312099,19.68840462,49.29759612,0.059246253,-4.650333445,65.93050776,376.2300511,94.61419825,1.04432343,3,18.77865405,0.957559695,89.90705921,Reduce_Power,230.3,424.7,residential
40,1864,5,Femto,56.43611373,400,16-QAM,36.43651462,-99.55258631,5.33774245,601.0016483,112.5947259,40.58154554,0.071461836,11.59551183,84.10662523,360.2329555,88.02069065,97.92232031,0,32.72434304,0.29642701,85.33731578,Reduce_Power,342.8,435.4,residential
45,1244,9,Micro,63.13800766,100,256-QAM,14.83239104,-95.35614053,6.415598831,757.4802842,118.0685239,45.83691902,0.029832759,19.32394161,88.91141217,41.04323105,98.44984981,13.50150375,5,14.71420663,0.474467263,82.12849554,Maintain_Power,418.7,461.3,downtown
32,1286,2,Pico,68.2594904,80,QPSK,22.43201943,-85.78377541,19.51161827,412.0442335,21.11789128,6.92691473,0.053675552,22.02280247,65.33122165,97.87970372,85.6654213,33.41908179,2,21.85539983,0.484066936,85.99586508,Maintain_Power,581.3,538.7,downtown
29,1354,8,Macro,59.38525837,20,QPSK,22.15743974,-95.39185792,25.9970215,334.736181,12.87594354,7.305085109,0.091195241,-9.359919467,68.32563455,230.1345663,84.37975278,54.21144122,9,21.36882523,0.370799972,98.61031755,Maintain_Power,590.0,499.6,downtown
3,1784,9,Femto,77.31882908,100,QPSK,20.68125132,-55.30188873,30.90365769,770.519649,24.93295961,44.10070542,0.085332195,1.349578391,52.50371102,322.6203073,94.98511192,101.2770546,5,19.72793759,0.151582674,72.07842196,Maintain_Power,646.3,261.2,residential
40,1475,1,Pico,78.61372638,100,256-QAM,26.87053987,-57.28242166,44.96019652,38.0028004,0.845254321,3.817790265,0.030628792,25.38575015,90.98991694,448.43429,75.00985275,92.06968018,0,26.71917292,0.704291516,97.71937832,Maintain_Power,342.8,435.4,residential
34,1082,7,Pico,57.467299,80,256-QAM,39.88594149,-51.45692456,39.72903639,886.4928252,22.31347412,5.566972683,0.035721789,0.337274451,80.30351797,265.7817885,70.45418294,17.99121925,7,35.28358509,0.195486192,73.7899954,Reduce_Power,435.4,657.2,residential
40,1109,8,Femto,34.82719925,400,256-QAM,17.67546546,-64.67671928,18.49896317,446.4934995,24.13613646,41.0255228,0.084637361,8.901285154,94.41342474,468.5015532,96.45390093,53.60001832,5,16.86449083,0.68232566,76.19113033,Maintain_Power,342.8,435.4,residential
27,1949,3,Micro,72.68855802,400,16-QAM,31.14871368,-67.72677269,38.45678792,509.1863288,13.24047993,28.29175875,0.028467391,17.86660838,59.44598082,99.17646685,86.02334625,39.92818981,6,30.78051836,0.802107977,99.37541638,Maintain_Power,580.9,460.6,downtown
13,1189,4,Micro,82.74471014,40,256-QAM,32.73984993,-53.82516811,29.72259873,637.9353761,21.46297441,20.1946266,0.088761797,29.42394949,98.03002209,313.2761095,92.34690614,113.8189257,8,30.38122292,0.023132099,94.30137039,Reduce_Power,400.1,761.6,residential
45,1982,3,Micro,72.49632361,40,QPSK,27.53495439,-52.68034276,40.06315791,281.6418908,7.029947351,28.1189733,0.077376944,7.034414992,85.33678363,423.0970153,88.8676667,102.6892063,3,22.82903841,0.731784642,80.55142274,Reduce_Power,418.7,461.3,downtown
33,1799,7,Micro,68.6921622,400,64-QAM,12.92427064,-56.12560786,23.49723177,601.4136165,25.59508382,44.05863702,0.015235648,10.14698491,59.83051702,120.4957034,89.91662672,18.05091906,3,8.102341436,0.638033168,82.14164782,Reduce_Power,556.4,570.1,downtown
6,1935,9,Femto,41.43531133,200,QPSK,27.17120492,-56.92635781,9.135199265,696.1085574,76.20069767,38.09948311,0.071976498,12.34518283,73.14859066,395.3299428,87.62015193,51.55602879,9,23.78919079,0.195773239,78.97345079,Reduce_Power,746.9,160.2,factory
24,1908,3,Macro,73.0304151,200,QPSK,38.60393427,-66.41483723,32.83194962,126.7521354,3.860633831,34.88875972,0.08343269,-0.633384429,84.94754732,203.1431674,91.75601323,53.36209992,3,37.71219048,0.620193137,76.75512743,Maintain_Power,746.9,839.8,stadium
19,1250,6,Pico,49.44907231,100,16-QAM,20.26180433,-99.91970264,30.06669023,525.2660728,17.47003308,48.86739391,0.014434275,4.747134129,50.8486324,499.8139663,73.40476052,115.3098957,1,20.24282528,0.42077164,71.82630957,Maintain_Power,275.7,332.3,hospital
16,1723,8,Pico,93.88647357,400,QPSK,29.19064379,-78.52414748,47.91215892,336.1259348,7.015462095,26.5440315,0.04573488,7.378651542,89.01433215,50.31796899,77.52775992,95.43085201,2,27.5154826,0.084591964,71.01008251,Maintain_Power,221.3,527.2,residential
40,1290,6,Micro,73.68272705,40,16-QAM,38.78193197,-68.21686144,12.29585626,561.7841484,45.6889001,1.309879648,0.086262816,-9.227063791,97.38401423,278.8697928,84.37404013,97.08535142,5,38.15465151,0.523688216,85.04792887,Maintain_Power,342.8,435.4,residential
28,1644,2,Femto,45.14165543,100,16-QAM,33.93970844,-72.64363098,34.52598249,31.08134462,0.900230562,22.02261098,0.019865001,-9.695419662,54.07481827,392.6023205,91.49381046,44.17324901,1,30.16423057,0.973285443,85.90316466,Reduce_Power,657.2,564.6,residential
33,1200,7,Macro,59.94244511,20,64-QAM,30.64923189,-58.94366851,26.33330573,745.2535526,28.30079749,5.732025164,0.044908914,-1.027654947,94.90588805,339.717338,79.25494112,83.46360705,8,25.80370264,0.648810211,92.84687959,Reduce_Power,556.4,570.1,downtown
48,1796,2,Macro,88.34017697,40,QPSK,39.13446636,-59.05488617,22.05151052,176.7204595,8.013984318,6.70623541,0.061277021,10.48893698,73.22219646,255.2645396,94.21657224,38.428679,9,38.71585248,0.3305447,72.85380973,Maintain_Power,479.6,412.3,downtown
41,1325,2,Pico,49.49526029,40,64-QAM,15.11748866,-70.06589953,40.75554038,692.4930782,16.99138502,13.49014469,0.009725236,28.22766408,75.77993585,258.9889446,71.96017407,98.94435289,2,13.13281639,0.563501644,85.44137887,Maintain_Power,419.1,539.4,downtown
13,1510,2,Micro,63.93348333,40,64-QAM,33.18246365,-98.90029734,41.47926216,771.126763,18.59065766,19.68699284,0.021205579,28.9041757,92.00540062,205.6876305,93.72702214,115.2102693,9,28.67011614,0.737801267,97.7338301,Reduce_Power,400.1,761.6,residential
43,1408,1,Pico,75.65491797,200,QPSK,22.20507302,-81.53350238,37.15702648,755.0858725,20.32148275,24.59837956,0.046673038,15.88738187,79.48290563,174.4387105,90.97177716,73.21509674,2,18.56361784,0.156241982,95.57977758,Reduce_Power,434.5,343.1,residential
45,1606,1,Pico,81.34422975,80,QPSK,20.81295063,-88.55917073,8.762067533,819.3270736,93.50841802,9.321183214,0.037368136,23.08037298,67.57128777,298.8649397,71.95786169,63.4477604,5,16.46404807,0.528828662,86.03707228,Reduce_Power,418.7,461.3,downtown
25,1789,7,Macro,37.2158053,80,256-QAM,25.62017543,-83.06059456,20.52998213,314.6676997,15.32722716,16.27429858,0.032477599,26.02797536,86.62955533,375.4418911,70.94906189,104.699242,1,21.00528467,0.506864901,74.00902858,Reduce_Power,656.9,434.5,residential
42,1961,5,Femto,66.95157516,200,256-QAM,11.01253176,-69.13536727,7.103758339,967.4420337,136.1873515,14.55043174,0.0026367,23.56552117,56.9163577,143.2389165,95.19717056,108.6029206,3,8.949448662,0.376558257,74.68151857,Reduce_Power,100.6,629.8,residential
36,1940,3,Macro,93.32719244,400,16-QAM,19.37588863,-96.67690487,20.46565349,33.57999338,1.640797515,18.89712514,0.092793497,11.74829127,83.31375722,473.5763515,74.34382414,10.8234437,0,15.90757789,0.747065596,84.32012911,Reduce_Power,253.1,839.8,residential
27,1836,1,Pico,97.59534339,400,QPSK,14.98646484,-98.88789755,34.15630004,486.3880952,14.24006976,6.291537181,0.08714228,18.16694354,88.73118889,185.5851074,77.59910527,83.67746953,3,11.43979018,0.565010749,88.52062335,Reduce_Power,580.9,460.6,downtown
38,1507,6,Micro,73.86702323,200,16-QAM,14.16072698,-78.1563542,28.34180473,277.582089,9.794086564,20.46970687,0.039261948,-9.854350377,66.73848459,219.8174815,96.88872734,75.41564259,4,11.00664676,0.698896017,99.35851313,Reduce_Power,480.4,587.8,downtown
7,1730,1,Micro,98.75822112,200,64-QAM,20.1202153,-60.32130839,36.63215708,742.4816453,20.2685756,28.16317388,0.018137495,15.92284532,98.51163448,208.5143159,80.28627616,25.22045803,4,18.4913456,0.595961259,94.93877792,Maintain_Power,778.9,524.5,residential
5,1600,9,Femto,67.37587892,400,64-QAM,34.06793074,-98.46507127,29.81578057,807.1710526,27.071941,5.750458032,0.006904577,7.034549814,82.03009326,60.11318886,85.9130468,14.98318813,9,29.90708656,0.780939752,82.43104305,Reduce_Power,768.9,422.1,residential
43,1071,2,Femto,57.63798226,80,256-QAM,16.03333204,-57.54757075,30.01161994,824.1686022,27.46164998,26.51774118,0.012318788,15.7884886,54.78393495,62.37598183,70.9304831,34.2307428,1,12.18884552,0.633931113,80.50501437,Reduce_Power,434.5,343.1,residential
45,1246,1,Femto,65.92064688,100,16-QAM,25.94247353,-80.80601836,27.99343485,303.9350151,10.85736769,38.03973001,0.060202251,17.77631141,98.31422133,398.659117,87.07036576,20.27816452,8,23.7164083,0.677741423,70.40461013,Reduce_Power,418.7,461.3,downtown
31,1640,7,Pico,32.79414196,200,QPSK,32.45968582,-94.08822855,21.39464087,281.3991308,13.1527859,1.403744737,0.073391719,-6.084165456,87.19965331,193.7550451,91.4057546,29.10983083,6,30.3548472,0.225498154,70.23145266,Reduce_Power,565.5,656.9,residential
23,1723,6,Pico,54.5304099,100,QPSK,17.22914605,-71.62511356,25.09541959,680.1663621,27.10320741,3.328882727,0.015642198,24.98165828,84.78223836,111.9138599,86.95323911,110.1132747,3,17.17522813,0.845868642,84.23317293,Maintain_Power,519.6,412.2,downtown
42,1939,6,Femto,58.83878403,100,256-QAM,37.72609887,-52.38197193,10.05969851,928.9025209,92.33900203,23.85724023,0.011279047,-2.970728102,62.66248742,355.3117165,94.26041131,109.9460913,4,33.50887729,0.155373559,72.07860244,Reduce_Power,100.6,629.8,residential
10,1854,5,Micro,88.4957127,20,256-QAM,35.9949371,-72.87435505,42.55288027,261.6631634,6.149129314,43.76610021,0.069107887,-9.58158675,73.65734437,480.0716557,93.29664566,30.42483993,0,34.57501718,0.339816314,74.69083328,Maintain_Power,602.4,760.6,residential
32,1607,4,Micro,81.65729305,80,16-QAM,17.53534635,-65.66826221,45.01452373,911.4937024,20.24888029,49.89164693,0.051702234,7.188282902,95.05254523,468.7171895,84.37329381,24.25415356,9,15.1813281,0.88940588,99.41135249,Reduce_Power,581.3,538.7,downtown
43,1586,4,Micro,69.70842048,100,256-QAM,39.68914202,-59.17893566,39.48218661,595.5467792,15.08393608,5.576297049,0.037183671,-6.413366018,65.4077189,363.0864976,89.35320285,54.54522793,4,37.63263675,0.108585443,91.51731367,Reduce_Power,434.5,343.1,residential
30,1934,3,Pico,50.39306985,80,256-QAM,30.07513282,-60.03299389,31.26137055,740.5586417,23.68925702,1.898755989,0.072497906,28.23909179,71.16659197,99.85313705,78.29911351,79.67657032,5,26.68443649,0.866678882,83.56753447,Reduce_Power,500.0,920.0,residential
39,1565,8,Macro,38.21462851,80,256-QAM,18.58300112,-96.34406357,30.61306616,445.4931508,14.55238585,12.20972618,0.045567706,1.352486218,62.8375991,81.2759084,80.75869975,16.55137271,4,16.63248342,0.475365286,95.73647666,Maintain_Power,444.2,570.6,downtown
31,1343,7,Micro,50.43014159,20,64-QAM,30.43112366,-62.95022934,26.16456331,808.7886494,30.91160514,23.90604182,0.046512163,-1.056016186,60.79508328,436.1482017,88.65653502,98.08568403,5,29.53244091,0.183586675,75.32245616,Maintain_Power,565.5,656.9,residential
18,1970,9,Micro,75.66510939,400,16-QAM,29.98744811,-52.52752171,15.41060292,970.7879638,62.99480746,29.01799968,0.001574126,0.479588665,52.18575272,481.5930599,89.81239767,8.829254883,6,25.64436397,0.737193534,81.67951264,Reduce_Power,899.4,629.8,residential
36,1924,1,Micro,43.99087273,80,QPSK,28.18580874,-64.9673883,22.27117212,178.8699741,8.031457576,48.70076068,0.031600924,1.334244829,86.84498767,313.0477592,72.56071456,13.60272425,5,27.26807824,0.28388183,78.84252,Maintain_Power,253.1,839.8,residential
2,1053,7,Femto,56.44338887,100,QPSK,31.35088333,-58.17785531,49.54576161,391.7038308,7.905899879,44.53472091,0.000503464,-7.497064027,54.5379601,451.1210323,94.57717531,76.36763845,9,31.20873583,0.677909196,99.86389799,Maintain_Power,550.1,224.5,residential
14,1729,4,Pico,53.39453785,400,16-QAM,18.04947071,-75.72251495,11.56113556,863.8320796,74.71861868,28.54283617,0.092384731,11.60026342,76.56621138,408.370523,89.11519878,24.50570072,1,17.06827194,0.790895574,97.03310756,Maintain_Power,312.4,707.8,residential
13,1527,7,Femto,82.18484485,400,256-QAM,39.36956457,-84.04653368,29.42074669,184.9061521,6.284889843,18.72397833,0.029393909,-9.279791698,52.48977403,81.23632566,79.82056013,27.48697088,1,37.09384308,0.569328814,85.7825128,Reduce_Power,400.1,761.6,residential
29,1610,1,Femto,91.16781673,40,256-QAM,35.73687272,-66.18803885,43.99366095,418.833809,9.52032179,16.74355881,0.018052009,19.87081213,99.193847,115.3699803,76.79081702,105.1637482,8,33.62073145,0.785998643,82.72118724,Reduce_Power,590.0,499.6,downtown
12,1531,5,Macro,77.15219272,100,QPSK,32.37224058,-75.39000109,25.38507565,174.4539586,6.872304067,29.05860894,0.00908973,20.70921165,85.4722886,38.54079686,88.09253252,43.70116931,5,28.39063523,0.935046264,99.94328807,Reduce_Power,899.4,370.2,residential
39,1557,3,Femto,49.96177183,100,64-QAM,10.78914981,-55.23555718,32.25246195,651.8845762,20.21193226,36.34628922,0.0046636,5.987915626,81.51923162,239.6581711,90.87665018,110.5515364,9,9.814491881,0.550401753,76.18991066,Maintain_Power,444.2,570.6,downtown
2,1962,5,Macro,56.92145572,80,16-QAM,27.7115612,-51.28090157,42.25069186,245.9359607,5.820874165,24.60162535,0.088600911,28.83275962,59.31967107,165.3543616,97.8521705,13.04389838,3,23.83350853,0.152368553,82.23655835,Reduce_Power,550.1,224.5,residential
32,1192,4,Femto,34.89461171,100,256-QAM,31.19451964,-59.00989662,29.64026111,386.9940843,13.05636556,15.9155402,0.016851284,21.27174122,76.4027031,215.8927824,75.54974272,111.7988487,9,30.71267912,0.709601679,91.35306048,Maintain_Power,581.3,538.7,downtown
13,1894,2,Micro,36.77540603,40,64-QAM,35.62299481,-50.36601913,37.91611227,496.2223217,13.08737347,31.04510254,0.061748486,-5.077379138,75.17790397,9.288656409,85.08755665,109.7659901,4,33.25469157,0.410073584,91.11500905,Reduce_Power,400.1,761.6,residential
46,1057,4,Pico,36.48623513,80,64-QAM,38.38471365,-82.58147008,20.62725718,304.1575899,14.74542093,28.3391571,0.065121811,29.19393021,67.93243424,362.0157871,98.65539014,64.77049471,4,34.05806878,0.531302796,87.22733204,Reduce_Power,443.6,429.9,downtown
27,1436,3,Femto,33.92456317,200,256-QAM,37.475593,-55.21223106,37.98604471,683.1019211,17.98297049,21.94104876,0.031754445,23.80488561,57.80559727,104.2829846,97.28597351,90.99956978,7,35.41092389,0.626815361,98.55669384,Reduce_Power,580.9,460.6,downtown
49,1110,1,Macro,37.64817337,100,16-QAM,22.18134797,-83.50331856,6.845959249,120.1369597,17.54859405,37.66943362,0.083324616,18.15962387,68.35654675,187.2916253,84.33683216,52.4594489,4,17.36494359,0.71749266,77.40301865,Reduce_Power,253.1,160.2,hospital
41,1128,8,Pico,39.4043034,100,16-QAM,36.89503564,-94.09809623,11.88046826,881.0027571,74.15555832,14.82883581,0.021403026,16.1379727,80.45520351,204.1760164,86.56118444,91.88389836,1,33.73983797,0.639792632,87.05884985,Reduce_Power,419.1,539.4,downtown
17,1848,5,Macro,32.50029173,20,QPSK,10.02246428,-68.93131523,33.67832793,486.5270519,14.44629475,24.76132508,0.007145796,14.19000198,74.36751892,37.7909523,97.49505091,29.16571509,1,6.239204397,0.232870258,94.31433836,Reduce_Power,230.3,424.7,residential
40,1705,4,Micro,72.65981486,200,QPSK,20.54425635,-77.25056828,25.20295481,577.0859926,22.89755297,47.07663676,0.006854194,29.60903909,78.50221215,185.9298108,70.96373794,108.3774077,4,17.99496742,0.748165914,76.97385727,Reduce_Power,342.8,435.4,residential
31,1924,5,Femto,99.27051663,200,16-QAM,13.41643208,-53.91503833,42.27570261,625.9083808,14.80539275,36.41860568,0.030042683,9.139695684,78.60089449,450.4242143,99.28603525,94.61611183,3,11.26764288,0.807342093,96.13445915,Reduce_Power,565.5,656.9,residential
34,1851,4,Pico,90.81819259,40,256-QAM,36.492031,-75.39030562,20.38885143,69.08522721,3.388382492,20.01062274,0.046324649,-3.366879481,62.23373936,447.1357154,99.30982339,87.90873363,1,36.06864261,0.037673411,89.1738307,Maintain_Power,435.4,657.2,residential
24,1325,3,Micro,27.46580701,200,16-QAM,37.83945716,-53.61837103,39.5243741,759.420848,19.21398796,27.7627089,0.062936321,1.778346187,55.54875998,17.1720057,98.3309623,96.58238761,5,37.23971121,0.308143323,81.43211739,Maintain_Power,746.9,839.8,stadium
45,1007,5,Femto,56.1524695,20,QPSK,17.68025254,-96.06830664,11.26007903,946.4824357,84.05646474,20.86861296,0.07287083,5.008661164,76.08757025,19.74592011,98.96514102,41.38154604,7,14.82173361,0.977798351,89.43076562,Reduce_Power,418.7,461.3,downtown
